tx_time,time,nsec,lora_length,,type,srcAddress,destaddr,length,seq,tx_checksum,,srcHop,destHop
2020/01/23 06:15:17,06:15:17,000644289,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,46,60280,,0,2
2020/01/23 06:15:23,06:15:23,000635277,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,47,60279,,0,2
2020/01/23 06:15:29,06:15:29,000655514,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,48,60278,,0,2
2020/01/23 06:15:35,06:15:35,000791042,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,49,60021,,0,3
2020/01/23 06:15:41,06:15:41,000560924,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,50,60020,,0,3
2020/01/23 06:15:47,06:15:47,000554481,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,51,60019,,0,3
2020/01/23 06:15:53,06:15:53,000620933,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,52,60018,,0,3
2020/01/23 06:15:59,06:15:59,000774445,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,53,60273,,0,2
2020/01/23 06:16:05,06:16:05,000558924,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,54,60272,,0,2
2020/01/23 06:16:11,06:16:11,000556661,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,55,60271,,0,2
2020/01/23 06:16:17,06:16:17,000548957,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,56,60270,,0,2
2020/01/23 06:16:23,06:16:23,000675916,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,57,60269,,0,2
2020/01/23 06:16:29,06:16:29,000993579,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,58,60268,,0,2
2020/01/23 06:16:35,06:16:35,000785282,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,59,60011,,0,3
2020/01/23 06:16:41,06:16:41,000600449,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,60,60010,,0,3
2020/01/23 06:16:47,06:16:47,000967360,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,61,60009,,0,3
2020/01/23 06:16:53,06:16:53,000582477,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,62,60008,,0,3
2020/01/23 06:16:59,06:16:59,000731316,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,63,60263,,0,2
2020/01/23 06:17:05,06:17:05,000784087,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,64,60262,,0,2
2020/01/23 06:17:11,06:17:11,000592978,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,65,60261,,0,2
2020/01/23 06:17:17,06:17:17,000551113,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,66,60260,,0,2
2020/01/23 06:17:23,06:17:23,000551513,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,67,60259,,0,2
2020/01/23 06:17:29,06:17:29,000578186,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,68,60258,,0,2
2020/01/23 06:17:35,06:17:35,000680301,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,69,60257,,0,2
2020/01/23 06:17:41,06:17:41,000554992,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,70,60256,,0,2
2020/01/23 06:17:47,06:17:47,000569498,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,71,60255,,0,2
2020/01/23 06:17:53,06:17:53,000546320,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,72,60254,,0,2
2020/01/23 06:17:59,06:17:59,000958111,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,73,60253,,0,2
2020/01/23 06:18:05,06:18:05,000885760,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,74,60252,,0,2
2020/01/23 06:18:11,06:18:11,000824057,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,75,59995,,0,3
