time,time,nsec,srcAddress,hop,seq
2020/01/20 18:35:31,18:35:31,000000000,b8:27:eb:02:75:77,3,6,b8:27:eb:40:fe:13,4,5,b8:27:eb:60:f7:bf,4,6,b8:27:eb:86:45:d3,2,5,b8:27:eb:91:35:94,1,7,b8:27:eb:ed:65:fa,2,6,
2020/01/20 18:35:36,18:35:36,000605850,b8:27:eb:02:75:77,2,7,b8:27:eb:40:fe:13,3,6,b8:27:eb:60:f7:bf,3,7,b8:27:eb:86:45:d3,2,6,b8:27:eb:91:35:94,1,7,b8:27:eb:ed:65:fa,1,7,
2020/01/20 18:36:02,18:36:02,000620074,b8:27:eb:02:75:77,2,7,b8:27:eb:40:fe:13,3,6,b8:27:eb:60:f7:bf,3,7,b8:27:eb:86:45:d3,2,6,b8:27:eb:91:35:94,1,8,b8:27:eb:ed:65:fa,1,7,
2020/01/20 18:36:06,18:36:06,000683581,b8:27:eb:02:75:77,2,7,b8:27:eb:40:fe:13,3,6,b8:27:eb:60:f7:bf,3,7,b8:27:eb:86:45:d3,2,7,b8:27:eb:91:35:94,1,8,b8:27:eb:ed:65:fa,1,8,
2020/01/20 18:36:08,18:36:08,000683581,b8:27:eb:02:75:77,2,7,b8:27:eb:40:fe:13,3,6,b8:27:eb:60:f7:bf,3,7,b8:27:eb:86:45:d3,1,8,b8:27:eb:91:35:94,1,8,b8:27:eb:ed:65:fa,1,8,
2020/01/20 18:36:33,18:36:33,000854776,b8:27:eb:02:75:77,2,7,b8:27:eb:40:fe:13,3,6,b8:27:eb:60:f7:bf,3,7,b8:27:eb:86:45:d3,1,8,b8:27:eb:91:35:94,1,9,b8:27:eb:ed:65:fa,1,8,
2020/01/20 18:36:36,18:36:36,000687759,b8:27:eb:02:75:77,2,7,b8:27:eb:40:fe:13,3,6,b8:27:eb:60:f7:bf,3,7,b8:27:eb:86:45:d3,1,8,b8:27:eb:91:35:94,1,9,b8:27:eb:ed:65:fa,1,9,
2020/01/20 18:36:38,18:36:38,000687759,b8:27:eb:02:75:77,2,7,b8:27:eb:40:fe:13,3,6,b8:27:eb:60:f7:bf,3,7,b8:27:eb:86:45:d3,1,9,b8:27:eb:91:35:94,1,9,b8:27:eb:ed:65:fa,1,9,
2020/01/20 18:37:07,18:37:07,000628964,b8:27:eb:02:75:77,2,10,b8:27:eb:40:fe:13,3,9,b8:27:eb:60:f7:bf,3,10,b8:27:eb:86:45:d3,1,9,b8:27:eb:91:35:94,2,10,b8:27:eb:ed:65:fa,1,10,
2020/01/20 18:37:34,18:37:34,000777834,b8:27:eb:02:75:77,2,10,b8:27:eb:40:fe:13,3,9,b8:27:eb:60:f7:bf,3,10,b8:27:eb:86:45:d3,1,9,b8:27:eb:91:35:94,1,11,b8:27:eb:ed:65:fa,1,10,
2020/01/20 18:37:39,18:37:39,000585435,b8:27:eb:02:75:77,2,10,b8:27:eb:40:fe:13,3,9,b8:27:eb:60:f7:bf,3,10,b8:27:eb:86:45:d3,1,11,b8:27:eb:91:35:94,1,11,b8:27:eb:ed:65:fa,1,10,
2020/01/20 18:38:07,18:38:07,000573300,b8:27:eb:02:75:77,2,10,b8:27:eb:40:fe:13,3,9,b8:27:eb:60:f7:bf,3,10,b8:27:eb:86:45:d3,1,11,b8:27:eb:91:35:94,1,11,b8:27:eb:ed:65:fa,1,12,
2020/01/20 18:38:38,18:38:38,000578915,b8:27:eb:02:75:77,2,10,b8:27:eb:40:fe:13,3,9,b8:27:eb:60:f7:bf,3,10,b8:27:eb:86:45:d3,1,11,b8:27:eb:91:35:94,2,13,b8:27:eb:ed:65:fa,1,13,
2020/01/20 18:38:39,18:38:39,000578915,b8:27:eb:02:75:77,2,10,b8:27:eb:40:fe:13,3,9,b8:27:eb:60:f7:bf,3,10,b8:27:eb:86:45:d3,1,13,b8:27:eb:91:35:94,2,13,b8:27:eb:ed:65:fa,1,13,
2020/01/20 18:39:05,18:39:05,000635567,b8:27:eb:02:75:77,2,10,b8:27:eb:40:fe:13,3,9,b8:27:eb:60:f7:bf,3,10,b8:27:eb:86:45:d3,1,13,b8:27:eb:91:35:94,1,14,b8:27:eb:ed:65:fa,1,13,
2020/01/20 18:39:09,18:39:09,000597914,b8:27:eb:02:75:77,2,10,b8:27:eb:40:fe:13,3,9,b8:27:eb:60:f7:bf,3,10,b8:27:eb:86:45:d3,1,14,b8:27:eb:91:35:94,1,14,b8:27:eb:ed:65:fa,1,13,
2020/01/20 18:39:40,18:39:40,000696076,b8:27:eb:02:75:77,2,15,b8:27:eb:40:fe:13,3,13,b8:27:eb:60:f7:bf,3,14,b8:27:eb:86:45:d3,1,15,b8:27:eb:91:35:94,1,14,b8:27:eb:ed:65:fa,1,13,
