tx_time,time,nsec,lora_length,,type,srcAddress,destaddr,length,seq,tx_checksum,,srcHop,destHop
2020/02/03 14:48:55,14:48:55,000638819,200,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,200,1,12624,,0,3
2020/02/03 14:49:01,14:49:01,000625590,200,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,200,2,12879,,0,2
2020/02/03 14:49:07,14:49:07,000631016,200,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,200,3,12878,,0,2
2020/02/03 14:49:13,14:49:13,000651659,200,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,200,4,12877,,0,2
2020/02/03 14:49:19,14:49:19,000633300,200,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,200,5,12876,,0,2
2020/02/03 14:49:25,14:49:25,000652657,200,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,200,6,12875,,0,2
2020/02/03 14:49:31,14:49:31,000683896,200,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,200,7,12874,,0,2
2020/02/03 14:49:37,14:49:37,000632120,200,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,200,8,12873,,0,2
2020/02/03 14:49:43,14:49:43,000665245,200,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,200,9,12872,,0,2
2020/02/03 14:49:49,14:49:49,000621136,200,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,200,10,12871,,0,2
2020/02/03 14:49:55,14:49:55,000630988,200,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,200,11,12870,,0,2
2020/02/03 14:50:01,14:50:01,000660845,200,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,200,12,12869,,0,2
2020/02/03 14:50:07,14:50:07,000633933,200,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,200,13,12868,,0,2
2020/02/03 14:50:13,14:50:13,000644732,200,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,200,14,12867,,0,2
2020/02/03 14:50:19,14:50:19,000644595,200,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,200,15,12866,,0,2
2020/02/03 14:50:25,14:50:25,000636177,200,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,200,16,12865,,0,2
2020/02/03 14:50:31,14:50:31,000631093,200,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,200,17,12864,,0,2
2020/02/03 14:50:37,14:50:37,000660071,200,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,200,18,12863,,0,2
2020/02/03 14:50:43,14:50:43,000617955,200,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,200,19,12862,,0,2
2020/02/03 14:50:49,14:50:49,000632503,200,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,200,20,12861,,0,2
2020/02/03 14:50:55,14:50:55,000629550,200,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,200,21,12860,,0,2
2020/02/03 14:51:01,14:51:01,000640917,200,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,200,22,12859,,0,2
