time,time,nsec,srcAddress,hop,seq
2020/02/03 14:56:52,14:56:52,000721348,b8:27:eb:02:75:77,1,19,b8:27:eb:40:fe:13,2,19,b8:27:eb:60:f7:bf,2,19,b8:27:eb:91:35:94,1,20,
2020/02/03 14:57:00,14:57:00,000678190,b8:27:eb:02:75:77,1,20,b8:27:eb:40:fe:13,2,20,b8:27:eb:60:f7:bf,2,20,b8:27:eb:91:35:94,1,20,
2020/02/03 14:57:22,14:57:22,000641739,b8:27:eb:02:75:77,1,20,b8:27:eb:40:fe:13,2,20,b8:27:eb:60:f7:bf,2,20,b8:27:eb:91:35:94,1,21,
2020/02/03 14:57:29,14:57:29,000685888,b8:27:eb:02:75:77,1,21,b8:27:eb:40:fe:13,2,20,b8:27:eb:60:f7:bf,2,20,b8:27:eb:91:35:94,1,21,
2020/02/03 14:57:52,14:57:52,000664118,b8:27:eb:02:75:77,1,21,b8:27:eb:40:fe:13,2,20,b8:27:eb:60:f7:bf,2,20,b8:27:eb:91:35:94,1,22,
2020/02/03 14:57:59,14:57:59,000628641,b8:27:eb:02:75:77,1,22,b8:27:eb:40:fe:13,2,22,b8:27:eb:60:f7:bf,2,22,b8:27:eb:91:35:94,1,22,
2020/02/03 14:58:22,14:58:22,000590277,b8:27:eb:02:75:77,1,22,b8:27:eb:40:fe:13,2,22,b8:27:eb:60:f7:bf,2,22,b8:27:eb:91:35:94,1,23,
2020/02/03 14:58:28,14:58:28,000566156,b8:27:eb:02:75:77,1,23,b8:27:eb:40:fe:13,2,22,b8:27:eb:60:f7:bf,2,23,b8:27:eb:91:35:94,1,23,
2020/02/03 14:58:53,14:58:53,000625704,b8:27:eb:02:75:77,1,23,b8:27:eb:40:fe:13,2,22,b8:27:eb:60:f7:bf,2,23,b8:27:eb:91:35:94,1,24,
2020/02/03 14:58:58,14:58:58,000672255,b8:27:eb:02:75:77,1,24,b8:27:eb:40:fe:13,3,23,b8:27:eb:60:f7:bf,2,24,b8:27:eb:91:35:94,1,24,
2020/02/03 14:59:22,14:59:22,000740161,b8:27:eb:02:75:77,1,24,b8:27:eb:40:fe:13,3,23,b8:27:eb:60:f7:bf,2,24,b8:27:eb:91:35:94,1,25,
2020/02/03 14:59:29,14:59:29,000838421,b8:27:eb:02:75:77,1,25,b8:27:eb:40:fe:13,2,25,b8:27:eb:60:f7:bf,2,25,b8:27:eb:91:35:94,1,25,
2020/02/03 14:59:53,14:59:53,000673257,b8:27:eb:02:75:77,1,25,b8:27:eb:40:fe:13,2,25,b8:27:eb:60:f7:bf,2,25,b8:27:eb:91:35:94,1,26,
2020/02/03 14:59:59,14:59:59,000636242,b8:27:eb:02:75:77,1,26,b8:27:eb:40:fe:13,2,26,b8:27:eb:60:f7:bf,3,26,b8:27:eb:91:35:94,1,26,
2020/02/03 15:00:22,15:00:22,000604704,b8:27:eb:02:75:77,1,26,b8:27:eb:40:fe:13,2,26,b8:27:eb:60:f7:bf,3,26,b8:27:eb:91:35:94,1,27,
2020/02/03 15:00:29,15:00:29,000573398,b8:27:eb:02:75:77,1,27,b8:27:eb:40:fe:13,2,27,b8:27:eb:60:f7:bf,2,27,b8:27:eb:91:35:94,1,27,
2020/02/03 15:00:51,15:00:51,000625259,b8:27:eb:02:75:77,1,27,b8:27:eb:40:fe:13,2,27,b8:27:eb:60:f7:bf,2,27,b8:27:eb:91:35:94,1,28,
2020/02/03 15:00:59,15:00:59,000619396,b8:27:eb:02:75:77,1,28,b8:27:eb:40:fe:13,2,28,b8:27:eb:60:f7:bf,2,28,b8:27:eb:91:35:94,1,28,
2020/02/03 15:01:20,15:01:20,000632034,b8:27:eb:02:75:77,1,28,b8:27:eb:40:fe:13,2,28,b8:27:eb:60:f7:bf,2,28,b8:27:eb:91:35:94,1,29,
2020/02/03 15:01:28,15:01:28,000680829,b8:27:eb:02:75:77,1,29,b8:27:eb:40:fe:13,2,28,b8:27:eb:60:f7:bf,2,29,b8:27:eb:91:35:94,1,29,
2020/02/03 15:01:50,15:01:50,000622767,b8:27:eb:02:75:77,1,29,b8:27:eb:40:fe:13,2,28,b8:27:eb:60:f7:bf,2,29,b8:27:eb:91:35:94,1,30,
2020/02/03 15:01:58,15:01:58,000657934,b8:27:eb:02:75:77,1,30,b8:27:eb:40:fe:13,2,29,b8:27:eb:60:f7:bf,2,30,b8:27:eb:91:35:94,1,30,
2020/02/03 15:02:20,15:02:20,000626708,b8:27:eb:02:75:77,1,30,b8:27:eb:40:fe:13,2,29,b8:27:eb:60:f7:bf,2,30,b8:27:eb:91:35:94,1,31,
2020/02/03 15:02:28,15:02:28,000673348,b8:27:eb:02:75:77,1,31,b8:27:eb:40:fe:13,2,30,b8:27:eb:60:f7:bf,2,31,b8:27:eb:91:35:94,1,31,
2020/02/03 15:02:51,15:02:51,000702015,b8:27:eb:02:75:77,1,31,b8:27:eb:40:fe:13,2,30,b8:27:eb:60:f7:bf,2,31,b8:27:eb:91:35:94,1,32,
2020/02/03 15:02:57,15:02:57,000694916,b8:27:eb:02:75:77,1,32,b8:27:eb:40:fe:13,3,31,b8:27:eb:60:f7:bf,2,32,b8:27:eb:91:35:94,1,32,
2020/02/03 15:03:21,15:03:21,000644139,b8:27:eb:02:75:77,1,32,b8:27:eb:40:fe:13,3,31,b8:27:eb:60:f7:bf,2,32,b8:27:eb:91:35:94,1,33,
2020/02/03 15:03:29,15:03:29,000643870,b8:27:eb:02:75:77,1,33,b8:27:eb:40:fe:13,2,32,b8:27:eb:60:f7:bf,2,33,b8:27:eb:91:35:94,1,33,
2020/02/03 15:03:51,15:03:51,000652436,b8:27:eb:02:75:77,1,33,b8:27:eb:40:fe:13,2,32,b8:27:eb:60:f7:bf,2,33,b8:27:eb:91:35:94,1,34,
2020/02/03 15:03:59,15:03:59,000641806,b8:27:eb:02:75:77,1,34,b8:27:eb:40:fe:13,2,33,b8:27:eb:60:f7:bf,2,34,b8:27:eb:91:35:94,1,34,
2020/02/03 15:04:22,15:04:22,000635953,b8:27:eb:02:75:77,1,34,b8:27:eb:40:fe:13,2,33,b8:27:eb:60:f7:bf,2,34,b8:27:eb:91:35:94,1,35,
2020/02/03 15:04:30,15:04:30,000672667,b8:27:eb:02:75:77,1,35,b8:27:eb:40:fe:13,2,33,b8:27:eb:60:f7:bf,2,35,b8:27:eb:91:35:94,1,35,
2020/02/03 15:04:52,15:04:52,000690664,b8:27:eb:02:75:77,1,35,b8:27:eb:40:fe:13,2,33,b8:27:eb:60:f7:bf,2,35,b8:27:eb:91:35:94,1,36,
2020/02/03 15:05:00,15:05:00,000676855,b8:27:eb:02:75:77,1,36,b8:27:eb:40:fe:13,2,35,b8:27:eb:60:f7:bf,2,36,b8:27:eb:91:35:94,1,36,
2020/02/03 15:05:23,15:05:23,000650617,b8:27:eb:02:75:77,1,36,b8:27:eb:40:fe:13,2,35,b8:27:eb:60:f7:bf,2,36,b8:27:eb:91:35:94,1,37,
2020/02/03 15:05:29,15:05:29,000677219,b8:27:eb:02:75:77,1,37,b8:27:eb:40:fe:13,2,36,b8:27:eb:60:f7:bf,2,37,b8:27:eb:91:35:94,1,37,
2020/02/03 15:05:52,15:05:52,000713767,b8:27:eb:02:75:77,1,37,b8:27:eb:40:fe:13,2,36,b8:27:eb:60:f7:bf,2,37,b8:27:eb:91:35:94,1,38,
2020/02/03 15:05:59,15:05:59,000659267,b8:27:eb:02:75:77,1,38,b8:27:eb:40:fe:13,2,37,b8:27:eb:60:f7:bf,2,38,b8:27:eb:91:35:94,1,38,
2020/02/03 15:06:22,15:06:22,000646194,b8:27:eb:02:75:77,1,38,b8:27:eb:40:fe:13,2,37,b8:27:eb:60:f7:bf,2,38,b8:27:eb:91:35:94,1,39,
2020/02/03 15:06:30,15:06:30,000649079,b8:27:eb:02:75:77,1,39,b8:27:eb:40:fe:13,2,37,b8:27:eb:60:f7:bf,2,39,b8:27:eb:91:35:94,1,39,
2020/02/03 15:06:51,15:06:51,000623772,b8:27:eb:02:75:77,1,39,b8:27:eb:40:fe:13,2,37,b8:27:eb:60:f7:bf,2,39,b8:27:eb:91:35:94,1,40,
2020/02/03 15:07:00,15:07:00,000620811,b8:27:eb:02:75:77,1,40,b8:27:eb:40:fe:13,2,39,b8:27:eb:60:f7:bf,2,40,b8:27:eb:91:35:94,1,40,
2020/02/03 15:07:22,15:07:22,000580552,b8:27:eb:02:75:77,1,40,b8:27:eb:40:fe:13,2,39,b8:27:eb:60:f7:bf,2,40,b8:27:eb:91:35:94,1,41,
2020/02/03 15:07:53,15:07:53,000566314,b8:27:eb:02:75:77,1,40,b8:27:eb:40:fe:13,2,39,b8:27:eb:60:f7:bf,2,40,b8:27:eb:91:35:94,1,42,
2020/02/03 15:08:02,15:08:02,000577573,b8:27:eb:02:75:77,1,42,b8:27:eb:40:fe:13,2,41,b8:27:eb:60:f7:bf,2,42,b8:27:eb:91:35:94,1,42,
2020/02/03 15:08:24,15:08:24,000621673,b8:27:eb:02:75:77,1,42,b8:27:eb:40:fe:13,2,41,b8:27:eb:60:f7:bf,2,42,b8:27:eb:91:35:94,1,43,
2020/02/03 15:08:33,15:08:33,000569924,b8:27:eb:02:75:77,1,43,b8:27:eb:40:fe:13,2,42,b8:27:eb:60:f7:bf,2,43,b8:27:eb:91:35:94,1,43,
2020/02/03 15:08:53,15:08:53,000621105,b8:27:eb:02:75:77,1,43,b8:27:eb:40:fe:13,2,42,b8:27:eb:60:f7:bf,2,43,b8:27:eb:91:35:94,1,44,
2020/02/03 15:09:04,15:09:04,000563757,b8:27:eb:02:75:77,1,44,b8:27:eb:40:fe:13,2,43,b8:27:eb:60:f7:bf,2,43,b8:27:eb:91:35:94,1,44,
2020/02/03 15:09:22,15:09:22,000572337,b8:27:eb:02:75:77,1,44,b8:27:eb:40:fe:13,2,43,b8:27:eb:60:f7:bf,2,43,b8:27:eb:91:35:94,1,45,
2020/02/03 15:09:35,15:09:35,000574522,b8:27:eb:02:75:77,1,45,b8:27:eb:40:fe:13,2,44,b8:27:eb:60:f7:bf,3,44,b8:27:eb:91:35:94,1,45,
2020/02/03 15:09:52,15:09:52,000602285,b8:27:eb:02:75:77,1,45,b8:27:eb:40:fe:13,2,44,b8:27:eb:60:f7:bf,3,44,b8:27:eb:91:35:94,1,46,
2020/02/03 15:10:04,15:10:04,000567354,b8:27:eb:02:75:77,1,46,b8:27:eb:40:fe:13,2,44,b8:27:eb:60:f7:bf,3,44,b8:27:eb:91:35:94,1,46,
2020/02/03 15:10:22,15:10:22,000570103,b8:27:eb:02:75:77,1,46,b8:27:eb:40:fe:13,2,44,b8:27:eb:60:f7:bf,3,44,b8:27:eb:91:35:94,1,47,
2020/02/03 15:10:34,15:10:34,000602545,b8:27:eb:02:75:77,1,47,b8:27:eb:40:fe:13,2,46,b8:27:eb:60:f7:bf,3,44,b8:27:eb:91:35:94,1,47,
2020/02/03 15:10:52,15:10:52,000570187,b8:27:eb:02:75:77,1,47,b8:27:eb:40:fe:13,2,46,b8:27:eb:60:f7:bf,3,44,b8:27:eb:91:35:94,1,48,
2020/02/03 15:11:04,15:11:04,000564121,b8:27:eb:02:75:77,1,48,b8:27:eb:40:fe:13,2,47,b8:27:eb:60:f7:bf,3,44,b8:27:eb:91:35:94,1,48,
2020/02/03 15:11:22,15:11:22,000597124,b8:27:eb:02:75:77,1,48,b8:27:eb:40:fe:13,2,47,b8:27:eb:60:f7:bf,3,44,b8:27:eb:91:35:94,1,49,
2020/02/03 15:11:35,15:11:35,000561245,b8:27:eb:02:75:77,1,49,b8:27:eb:40:fe:13,2,47,b8:27:eb:60:f7:bf,3,44,b8:27:eb:91:35:94,1,49,
2020/02/03 15:11:51,15:11:51,000596374,b8:27:eb:02:75:77,1,49,b8:27:eb:40:fe:13,2,47,b8:27:eb:60:f7:bf,3,44,b8:27:eb:91:35:94,1,50,
2020/02/03 15:12:06,15:12:06,000623956,b8:27:eb:02:75:77,1,50,b8:27:eb:40:fe:13,2,47,b8:27:eb:60:f7:bf,3,44,b8:27:eb:91:35:94,1,50,
2020/02/03 15:12:21,15:12:21,000572339,b8:27:eb:02:75:77,1,50,b8:27:eb:40:fe:13,2,47,b8:27:eb:60:f7:bf,3,44,b8:27:eb:91:35:94,1,51,
2020/02/03 15:12:51,15:12:51,000630660,b8:27:eb:02:75:77,1,50,b8:27:eb:40:fe:13,2,47,b8:27:eb:60:f7:bf,3,44,b8:27:eb:91:35:94,1,52,
2020/02/03 15:13:21,15:13:21,000572014,b8:27:eb:02:75:77,1,50,b8:27:eb:40:fe:13,2,47,b8:27:eb:60:f7:bf,3,44,b8:27:eb:91:35:94,1,53,
2020/02/03 15:13:38,15:13:38,000616219,b8:27:eb:02:75:77,1,53,b8:27:eb:40:fe:13,2,53,b8:27:eb:60:f7:bf,2,53,b8:27:eb:91:35:94,1,53,
2020/02/03 15:13:50,15:13:50,000615974,b8:27:eb:02:75:77,1,53,b8:27:eb:40:fe:13,2,53,b8:27:eb:60:f7:bf,2,53,b8:27:eb:91:35:94,1,54,
2020/02/03 15:14:08,15:14:08,000603667,b8:27:eb:02:75:77,1,54,b8:27:eb:40:fe:13,2,54,b8:27:eb:60:f7:bf,2,54,b8:27:eb:91:35:94,1,54,
2020/02/03 15:14:21,15:14:21,000570020,b8:27:eb:02:75:77,1,54,b8:27:eb:40:fe:13,2,54,b8:27:eb:60:f7:bf,2,54,b8:27:eb:91:35:94,1,55,
2020/02/03 15:14:38,15:14:38,000574068,b8:27:eb:02:75:77,1,55,b8:27:eb:40:fe:13,2,55,b8:27:eb:60:f7:bf,2,55,b8:27:eb:91:35:94,1,55,
2020/02/03 15:14:51,15:14:51,000567764,b8:27:eb:02:75:77,1,55,b8:27:eb:40:fe:13,2,55,b8:27:eb:60:f7:bf,2,55,b8:27:eb:91:35:94,1,56,
2020/02/03 15:15:08,15:15:08,000569727,b8:27:eb:02:75:77,1,56,b8:27:eb:40:fe:13,2,56,b8:27:eb:60:f7:bf,3,56,b8:27:eb:91:35:94,1,56,
2020/02/03 15:15:21,15:15:21,000622811,b8:27:eb:02:75:77,1,56,b8:27:eb:40:fe:13,2,56,b8:27:eb:60:f7:bf,3,56,b8:27:eb:91:35:94,1,57,
2020/02/03 15:15:39,15:15:39,000573616,b8:27:eb:02:75:77,1,57,b8:27:eb:40:fe:13,2,57,b8:27:eb:60:f7:bf,3,56,b8:27:eb:91:35:94,1,57,
2020/02/03 15:15:50,15:15:50,000600577,b8:27:eb:02:75:77,1,57,b8:27:eb:40:fe:13,2,57,b8:27:eb:60:f7:bf,3,56,b8:27:eb:91:35:94,1,58,
2020/02/03 15:16:08,15:16:08,000569221,b8:27:eb:02:75:77,1,58,b8:27:eb:40:fe:13,2,58,b8:27:eb:60:f7:bf,2,58,b8:27:eb:91:35:94,1,58,
2020/02/03 15:16:20,15:16:20,000615533,b8:27:eb:02:75:77,1,58,b8:27:eb:40:fe:13,2,58,b8:27:eb:60:f7:bf,2,58,b8:27:eb:91:35:94,1,59,
2020/02/03 15:16:38,15:16:38,000632829,b8:27:eb:02:75:77,1,59,b8:27:eb:40:fe:13,2,59,b8:27:eb:60:f7:bf,2,59,b8:27:eb:91:35:94,1,59,
2020/02/03 15:16:52,15:16:52,000615839,b8:27:eb:02:75:77,1,59,b8:27:eb:40:fe:13,2,59,b8:27:eb:60:f7:bf,2,59,b8:27:eb:91:35:94,1,60,
2020/02/03 15:17:09,15:17:09,000569055,b8:27:eb:02:75:77,1,60,b8:27:eb:40:fe:13,2,60,b8:27:eb:60:f7:bf,2,60,b8:27:eb:91:35:94,1,60,
2020/02/03 15:17:21,15:17:21,000572044,b8:27:eb:02:75:77,1,60,b8:27:eb:40:fe:13,2,60,b8:27:eb:60:f7:bf,2,60,b8:27:eb:91:35:94,1,61,
2020/02/03 15:17:39,15:17:39,000564118,b8:27:eb:02:75:77,1,61,b8:27:eb:40:fe:13,2,61,b8:27:eb:60:f7:bf,3,61,b8:27:eb:91:35:94,1,61,
2020/02/03 15:17:51,15:17:51,000583646,b8:27:eb:02:75:77,1,61,b8:27:eb:40:fe:13,2,61,b8:27:eb:60:f7:bf,3,61,b8:27:eb:91:35:94,1,62,
2020/02/03 15:18:10,15:18:10,000571421,b8:27:eb:02:75:77,1,62,b8:27:eb:40:fe:13,2,61,b8:27:eb:60:f7:bf,3,61,b8:27:eb:91:35:94,1,62,
2020/02/03 15:18:21,15:18:21,000562219,b8:27:eb:02:75:77,1,62,b8:27:eb:40:fe:13,2,61,b8:27:eb:60:f7:bf,3,61,b8:27:eb:91:35:94,1,63,
2020/02/03 15:18:41,15:18:41,000607690,b8:27:eb:02:75:77,1,63,b8:27:eb:40:fe:13,2,61,b8:27:eb:60:f7:bf,2,63,b8:27:eb:91:35:94,1,63,
2020/02/03 15:18:51,15:18:51,000606573,b8:27:eb:02:75:77,1,63,b8:27:eb:40:fe:13,2,61,b8:27:eb:60:f7:bf,2,63,b8:27:eb:91:35:94,1,64,
2020/02/03 15:19:11,15:19:11,000568864,b8:27:eb:02:75:77,1,64,b8:27:eb:40:fe:13,2,64,b8:27:eb:60:f7:bf,2,64,b8:27:eb:91:35:94,1,64,
2020/02/03 15:19:21,15:19:21,000562489,b8:27:eb:02:75:77,1,64,b8:27:eb:40:fe:13,2,64,b8:27:eb:60:f7:bf,2,64,b8:27:eb:91:35:94,1,65,
2020/02/03 15:19:52,15:19:52,000557876,b8:27:eb:02:75:77,2,65,b8:27:eb:40:fe:13,3,65,b8:27:eb:60:f7:bf,3,65,b8:27:eb:91:35:94,1,66,
2020/02/03 15:20:11,15:20:11,000564347,b8:27:eb:02:75:77,1,66,b8:27:eb:40:fe:13,2,66,b8:27:eb:60:f7:bf,2,66,b8:27:eb:91:35:94,1,66,
2020/02/03 15:20:22,15:20:22,000567046,b8:27:eb:02:75:77,1,66,b8:27:eb:40:fe:13,2,66,b8:27:eb:60:f7:bf,2,66,b8:27:eb:91:35:94,1,67,
2020/02/03 15:20:40,15:20:40,000562590,b8:27:eb:02:75:77,1,67,b8:27:eb:40:fe:13,2,66,b8:27:eb:60:f7:bf,2,67,b8:27:eb:91:35:94,1,67,
2020/02/03 15:20:51,15:20:51,000564201,b8:27:eb:02:75:77,1,67,b8:27:eb:40:fe:13,2,66,b8:27:eb:60:f7:bf,2,67,b8:27:eb:91:35:94,1,68,
2020/02/03 15:21:10,15:21:10,000571523,b8:27:eb:02:75:77,1,68,b8:27:eb:40:fe:13,3,67,b8:27:eb:60:f7:bf,2,68,b8:27:eb:91:35:94,1,68,
2020/02/03 15:21:21,15:21:21,000571193,b8:27:eb:02:75:77,1,68,b8:27:eb:40:fe:13,3,67,b8:27:eb:60:f7:bf,2,68,b8:27:eb:91:35:94,1,69,
2020/02/03 15:21:41,15:21:41,000607476,b8:27:eb:02:75:77,1,69,b8:27:eb:40:fe:13,3,67,b8:27:eb:60:f7:bf,2,68,b8:27:eb:91:35:94,1,69,
2020/02/03 15:21:51,15:21:51,000607059,b8:27:eb:02:75:77,1,69,b8:27:eb:40:fe:13,3,67,b8:27:eb:60:f7:bf,2,68,b8:27:eb:91:35:94,1,70,
2020/02/03 15:22:10,15:22:10,000609691,b8:27:eb:02:75:77,1,70,b8:27:eb:40:fe:13,3,67,b8:27:eb:60:f7:bf,2,70,b8:27:eb:91:35:94,1,70,
2020/02/03 15:22:21,15:22:21,000605673,b8:27:eb:02:75:77,1,70,b8:27:eb:40:fe:13,3,67,b8:27:eb:60:f7:bf,2,70,b8:27:eb:91:35:94,1,71,
2020/02/03 15:22:40,15:22:40,000606988,b8:27:eb:02:75:77,1,71,b8:27:eb:40:fe:13,2,71,b8:27:eb:60:f7:bf,2,71,b8:27:eb:91:35:94,1,71,
2020/02/03 15:22:50,15:22:50,000733406,b8:27:eb:02:75:77,1,71,b8:27:eb:40:fe:13,2,71,b8:27:eb:60:f7:bf,2,71,b8:27:eb:91:35:94,1,72,
2020/02/03 15:23:11,15:23:11,000717714,b8:27:eb:02:75:77,1,72,b8:27:eb:40:fe:13,2,72,b8:27:eb:60:f7:bf,3,72,b8:27:eb:91:35:94,1,72,
2020/02/03 15:23:21,15:23:21,000643502,b8:27:eb:02:75:77,1,72,b8:27:eb:40:fe:13,2,72,b8:27:eb:60:f7:bf,3,72,b8:27:eb:91:35:94,1,73,
2020/02/03 15:23:40,15:23:40,000596100,b8:27:eb:02:75:77,1,73,b8:27:eb:40:fe:13,2,72,b8:27:eb:60:f7:bf,2,73,b8:27:eb:91:35:94,1,73,
2020/02/03 15:23:52,15:23:52,000652635,b8:27:eb:02:75:77,1,73,b8:27:eb:40:fe:13,2,72,b8:27:eb:60:f7:bf,2,73,b8:27:eb:91:35:94,1,74,
2020/02/03 15:24:11,15:24:11,000615798,b8:27:eb:02:75:77,1,74,b8:27:eb:40:fe:13,2,74,b8:27:eb:60:f7:bf,2,74,b8:27:eb:91:35:94,1,74,
2020/02/03 15:24:22,15:24:22,000609562,b8:27:eb:02:75:77,1,74,b8:27:eb:40:fe:13,2,74,b8:27:eb:60:f7:bf,2,74,b8:27:eb:91:35:94,1,75,
2020/02/03 15:24:41,15:24:41,000670198,b8:27:eb:02:75:77,1,75,b8:27:eb:40:fe:13,2,75,b8:27:eb:60:f7:bf,2,75,b8:27:eb:91:35:94,1,75,
2020/02/03 15:24:52,15:24:52,000669232,b8:27:eb:02:75:77,1,75,b8:27:eb:40:fe:13,2,75,b8:27:eb:60:f7:bf,2,75,b8:27:eb:91:35:94,1,76,
2020/02/03 15:25:10,15:25:10,000630185,b8:27:eb:02:75:77,1,76,b8:27:eb:40:fe:13,2,76,b8:27:eb:60:f7:bf,2,76,b8:27:eb:91:35:94,1,76,
2020/02/03 15:25:22,15:25:22,000626801,b8:27:eb:02:75:77,1,76,b8:27:eb:40:fe:13,2,76,b8:27:eb:60:f7:bf,2,76,b8:27:eb:91:35:94,1,77,
2020/02/03 15:25:40,15:25:40,000606538,b8:27:eb:02:75:77,1,77,b8:27:eb:40:fe:13,2,77,b8:27:eb:60:f7:bf,3,77,b8:27:eb:91:35:94,1,77,
2020/02/03 15:25:51,15:25:51,000649818,b8:27:eb:02:75:77,1,77,b8:27:eb:40:fe:13,2,77,b8:27:eb:60:f7:bf,3,77,b8:27:eb:91:35:94,1,78,
