tx_time,time,nsec,lora_length,,type,srcAddress,destaddr,length,seq,tx_checksum,,srcHop,destHop
2020/01/16 21:58:13,21:58:13,000568395,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,44,47175,,0,2
2020/01/16 21:58:18,21:58:18,000566114,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,45,47174,,0,2
2020/01/16 21:58:24,21:58:24,000695912,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,46,47173,,0,2
2020/01/16 21:58:30,21:58:30,000572904,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,47,47172,,0,2
2020/01/16 21:58:35,21:58:35,000580374,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,48,47171,,0,2
2020/01/16 21:58:40,21:58:40,000584463,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,49,47170,,0,2
2020/01/16 21:58:46,21:58:46,000623967,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,50,47169,,0,2
2020/01/16 21:58:52,21:58:52,000631237,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,51,47168,,0,2
2020/01/16 21:58:57,21:58:57,000621639,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,52,47167,,0,2
2020/01/16 21:59:03,21:59:03,000623189,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,53,47166,,0,2
2020/01/16 21:59:08,21:59:08,000630421,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,54,47165,,0,2
2020/01/16 21:59:13,21:59:13,000624584,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,55,47164,,0,2
2020/01/16 21:59:18,21:59:18,000618750,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,56,47163,,0,2
2020/01/16 21:59:23,21:59:23,001179688,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,57,47162,,0,2
2020/01/16 21:59:28,21:59:28,000561675,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,58,47161,,0,2
2020/01/16 21:59:33,21:59:33,000650641,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,59,47160,,0,2
2020/01/16 21:59:39,21:59:39,000624562,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,60,47159,,0,2
2020/01/16 21:59:44,21:59:44,000620724,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,61,47158,,0,2
2020/01/16 21:59:50,21:59:50,000681580,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,62,47157,,0,2
2020/01/16 21:59:56,21:59:56,000622403,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,63,47156,,0,2
2020/01/16 22:00:02,22:00:02,000573630,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,64,47155,,0,2
2020/01/16 22:00:07,22:00:07,000572572,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,65,47154,,0,2
2020/01/16 22:00:12,22:00:12,000650908,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,66,47153,,0,2
2020/01/16 22:00:18,22:00:18,000620202,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,67,47152,,0,2
2020/01/16 22:00:24,22:00:24,000738232,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,68,47151,,0,2
2020/01/16 22:00:29,22:00:29,000679911,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,69,46894,,0,3
2020/01/16 22:00:34,22:00:34,000677383,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,70,46893,,0,3
2020/01/16 22:00:40,22:00:40,000621526,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,71,46892,,0,3
2020/01/16 22:00:45,22:00:45,000617070,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,72,46891,,0,3
2020/01/16 22:00:50,22:00:50,000621629,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,73,46890,,0,3
2020/01/16 22:00:56,22:00:56,000619001,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,74,46889,,0,3
2020/01/16 22:01:01,22:01:01,000621048,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,75,46888,,0,3
2020/01/16 22:01:06,22:01:06,000614971,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,76,46887,,0,3
2020/01/16 22:01:12,22:01:12,000644093,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,77,47142,,0,2
2020/01/16 22:01:18,22:01:18,000570052,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,78,47141,,0,2
2020/01/16 22:01:24,22:01:24,000902842,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,79,47140,,0,2
2020/01/16 22:01:30,22:01:30,000650177,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,80,47139,,0,2
2020/01/16 22:01:35,22:01:35,000617744,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,81,47138,,0,2
2020/01/16 22:01:41,22:01:41,000625832,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,82,47137,,0,2
2020/01/16 22:01:47,22:01:47,000614911,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,83,47136,,0,2
2020/01/16 22:01:53,22:01:53,000620864,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,84,46879,,0,3
2020/01/16 22:01:58,22:01:58,000618837,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,85,46878,,0,3
2020/01/16 22:02:03,22:02:03,000619399,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,86,46877,,0,3
2020/01/16 22:02:09,22:02:09,000643601,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,87,46876,,0,3
2020/01/16 22:02:15,22:02:15,000687950,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,88,46875,,0,3
2020/01/16 22:02:20,22:02:20,000615648,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,89,46874,,0,3
2020/01/16 22:02:25,22:02:25,000710823,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,90,46873,,0,3
2020/01/16 22:02:30,22:02:30,000656498,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,91,46872,,0,3
2020/01/16 22:02:35,22:02:35,000663607,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,92,47127,,0,2
2020/01/16 22:02:40,22:02:40,000664545,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,93,47126,,0,2
2020/01/16 22:02:45,22:02:45,000703008,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,94,47125,,0,2
2020/01/16 22:02:51,22:02:51,000658761,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,95,47124,,0,2
2020/01/16 22:02:57,22:02:57,000700738,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,96,47123,,0,2
2020/01/16 22:03:02,22:03:02,000616874,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,97,47122,,0,2
2020/01/16 22:03:07,22:03:07,000658966,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,98,47121,,0,2
2020/01/16 22:03:13,22:03:13,000663244,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,99,47120,,0,2
2020/01/16 22:03:19,22:03:19,000663530,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,100,47119,,0,2
2020/01/16 22:03:24,22:03:24,000861712,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,101,46862,,0,3
2020/01/16 22:03:30,22:03:30,000662056,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,102,46861,,0,3
2020/01/16 22:03:36,22:03:36,000659546,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,103,46860,,0,3
2020/01/16 22:03:41,22:03:41,000673755,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,104,46859,,0,3
2020/01/16 22:03:46,22:03:46,000598235,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,105,46858,,0,3
2020/01/16 22:03:52,22:03:52,000620959,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,106,46857,,0,3
2020/01/16 22:03:58,22:03:58,000660669,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,107,46856,,0,3
2020/01/16 22:04:04,22:04:04,000615748,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,108,46855,,0,3
2020/01/16 22:04:09,22:04:09,000616889,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,109,46854,,0,3
2020/01/16 22:04:15,22:04:15,000561476,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,110,46853,,0,3
2020/01/16 22:04:21,22:04:21,000617207,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,111,46852,,0,3
2020/01/16 22:04:27,22:04:27,000616790,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,112,46851,,0,3
2020/01/16 22:04:32,22:04:32,000627331,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,113,46850,,0,3
2020/01/16 22:04:37,22:04:37,000662507,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,114,46849,,0,3
2020/01/16 22:04:43,22:04:43,000618688,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,115,46848,,0,3
2020/01/16 22:04:49,22:04:49,000824234,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,116,46847,,0,3
2020/01/16 22:04:54,22:04:54,000682987,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,117,46846,,0,3
2020/01/16 22:05:00,22:05:00,000640101,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,118,46845,,0,3
2020/01/16 22:05:06,22:05:06,000633294,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,119,46844,,0,3
2020/01/16 22:05:11,22:05:11,000630820,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,120,46843,,0,3
2020/01/16 22:05:16,22:05:16,000690421,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,121,46842,,0,3
2020/01/16 22:05:22,22:05:22,000636746,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,122,46841,,0,3
2020/01/16 22:05:28,22:05:28,000667946,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,123,46840,,0,3
2020/01/16 22:05:34,22:05:34,000649594,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,124,46839,,0,3
2020/01/16 22:05:40,22:05:40,000663197,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,125,47094,,0,2
2020/01/16 22:05:46,22:05:46,000676151,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,126,47093,,0,2
